invoice_id,invoice_date,customer_id,domestic_sale,item_types_purchased,total_quantity,total_price
490382,12/5/09 13:32,12359.0,False,32,397,760.69
490383,12/5/09 13:37,12820.0,True,4,50,148.3
490384,12/5/09 14:00,,True,1,-42,0.0
490385,12/5/09 14:51,16410.0,True,5,348,130.32
490386,12/5/09 14:57,15240.0,True,33,473,549.77
490387,12/5/09 14:59,17850.0,True,18,130,450.84000000000003
490388,12/5/09 15:00,16158.0,True,9,84,146.62
490389,12/5/09 15:18,15484.0,True,33,611,689.5
490390,12/5/09 15:26,14709.0,True,8,104,256.2
490391,12/5/09 15:27,15057.0,True,11,100,304.1
490392,12/5/09 15:47,14867.0,True,9,56,203.32
490393,12/5/09 16:01,17642.0,True,19,281,281.02
490394,12/5/09 16:01,17850.0,True,18,260,870.2800000000001
490395,12/6/09 10:16,13813.0,False,13,167,283.15
490396,12/6/09 10:26,13589.0,True,15,77,269.15
490397,12/6/09 10:30,12417.0,False,18,142,309.1
490398,12/6/09 10:37,17920.0,True,29,236,567.71
490399,12/6/09 10:38,12975.0,True,23,115,441.63
490400,12/6/09 10:41,16104.0,True,49,183,689.9
490401,12/6/09 10:51,17150.0,True,13,49,139.25
490403,12/6/09 11:13,17920.0,True,94,150,316.74
490404,12/6/09 11:27,16277.0,True,23,33,188.69
490405,12/6/09 11:27,17244.0,True,21,57,260.65
490408,12/6/09 11:33,17850.0,True,15,128,413.44
490430,12/6/09 11:45,15260.0,True,13,83,253.55
490458,12/6/09 11:57,12583.0,False,23,388,817.4399999999999
490459,12/6/09 11:58,15555.0,True,54,416,950.69
490461,12/6/09 12:07,13736.0,True,116,381,720.79
490463,12/6/09 12:10,14133.0,True,8,50,305.5
490464,12/6/09 12:10,15571.0,True,16,43,118.25999999999999
490465,12/6/09 12:14,13448.0,True,69,478,933.35
490466,12/6/09 12:16,17085.0,True,24,79,183.6
490467,12/6/09 12:17,15059.0,True,44,169,280.94
490468,12/6/09 12:21,14468.0,True,12,164,204.24
490470,12/6/09 12:26,16395.0,True,49,166,242.96
490471,12/6/09 12:28,15878.0,True,29,71,212.13
490472,12/6/09 12:28,16485.0,True,30,340,619.24
490473,12/6/09 12:31,15860.0,True,25,185,204.65
490474,12/6/09 12:34,13373.0,True,35,336,748.42
490476,12/6/09 12:34,14608.0,True,3,98,211.62
490477,12/6/09 12:41,17850.0,True,18,158,533.14
490478,12/6/09 12:42,14896.0,True,42,129,302.5
490479,12/6/09 12:42,16779.0,True,35,778,1450.2
490481,12/6/09 12:51,16964.0,True,2,5,21.25
490482,12/6/09 12:52,15983.0,True,27,147,289.3
490483,12/6/09 12:52,13782.0,True,10,28,132.4
490484,12/6/09 12:53,16964.0,True,4,44,186.6
490485,12/6/09 12:56,14454.0,True,17,63,125.94
490486,12/6/09 13:00,16779.0,True,1,72,90.0
490487,12/6/09 13:05,14717.0,True,11,32,81.3
490488,12/6/09 13:07,16718.0,True,33,503,647.82
490489,12/6/09 13:08,15751.0,True,24,87,266.19
490490,12/6/09 13:10,14546.0,True,86,313,547.73
490491,12/6/09 13:19,17848.0,True,6,85,175.20000000000002
490493,12/6/09 13:21,15751.0,True,1,3,12.75
490494,12/6/09 13:29,17561.0,True,55,85,192.26999999999998
490496,12/6/09 13:40,15547.0,True,52,336,671.56
490499,12/6/09 13:45,17406.0,True,21,356,406.70000000000005
490500,12/6/09 13:48,14479.0,True,33,188,355.13
490501,12/6/09 13:49,16710.0,True,32,424,285.64
490502,12/6/09 13:53,17969.0,True,19,26,101.4
490503,12/6/09 14:00,14548.0,True,40,241,582.12
490504,12/6/09 14:03,15311.0,True,25,95,391.92
490505,12/6/09 14:06,14548.0,True,16,34,98.16
490506,12/6/09 14:10,17916.0,True,11,47,25.46
490508,12/6/09 14:14,17850.0,True,18,130,450.84000000000003
490511,12/6/09 14:46,13319.0,True,18,208,626.6
490512,12/6/09 14:54,14606.0,True,51,85,235.13
490514,12/6/09 15:01,16773.0,True,24,47,137.75
490515,12/6/09 15:08,15479.0,True,9,38,147.4
490516,12/6/09 15:09,17850.0,True,18,146,504.54
490517,12/6/09 15:11,,True,6,24,21.95
490518,12/6/09 15:12,15822.0,True,16,290,474.32
490519,12/6/09 15:15,13890.0,True,13,89,213.65
490521,12/6/09 15:24,13211.0,True,15,102,235.84
490522,12/6/09 15:31,15641.0,True,8,56,150.4
490523,12/6/09 15:32,,True,5,7,10.97
490524,12/6/09 15:35,14123.0,True,24,234,436.18
490525,12/6/09 15:40,13019.0,True,11,92,255.00000000000003
490526,12/6/09 15:41,17858.0,True,28,315,533.97
490527,12/6/09 15:46,14940.0,True,10,105,182.01
490528,12/6/09 15:48,16686.0,True,26,51,118.25
490529,12/6/09 15:51,16686.0,True,14,28,48.89
490530,12/6/09 16:01,15691.0,True,5,56,161.8
490531,12/6/09 16:02,16436.0,True,15,95,166.95
490533,12/6/09 16:07,17610.0,True,45,235,378.05
490534,12/6/09 16:17,17530.0,True,48,127,263.68
490535,12/7/09 8:13,17850.0,True,18,182,560.58
490536,12/7/09 8:24,13491.0,True,10,78,221.9
490537,12/7/09 8:53,14003.0,True,16,149,209.41
490538,12/7/09 9:14,17850.0,True,18,146,504.54
490539,12/7/09 9:18,12839.0,True,13,188,346.0
490540,12/7/09 9:24,,True,1,-725,0.0
490541,12/7/09 9:25,,False,2,97,294.79999999999995
490542,12/7/09 9:42,14911.0,False,20,120,716.35
490543,12/7/09 9:45,,True,1,222,0.0
490545,12/7/09 10:15,17557.0,True,1,4,34.0
490547,12/7/09 10:21,14738.0,True,12,88,311.2
490548,12/7/09 10:26,17850.0,True,18,146,504.54
490557,12/7/09 10:33,16124.0,True,21,318,463.0
490561,12/7/09 10:38,15260.0,True,1,14,41.300000000000004
490563,12/7/09 10:41,12471.0,False,28,372,808.12
490564,12/7/09 10:42,12471.0,False,11,132,367.9
490566,12/7/09 10:46,,True,3,6,14.3
490569,12/7/09 10:48,17739.0,True,9,122,411.20000000000005
490577,12/7/09 10:51,16556.0,True,14,112,187.19
490603,12/7/09 11:05,14695.0,True,37,148,287.49
490604,12/7/09 11:19,14828.0,True,8,612,682.4
490605,12/7/09 11:20,15115.0,True,14,88,191.74
490606,12/7/09 11:26,17850.0,True,15,98,426.0
490607,12/7/09 11:29,13693.0,True,10,71,173.54999999999998
490608,12/7/09 11:35,14955.0,True,31,74,163.77
490609,12/7/09 11:39,14037.0,True,46,166,218.33
490610,12/7/09 11:40,18077.0,True,15,150,211.62
490611,12/7/09 11:41,13905.0,True,12,135,312.65
490612,12/7/09 11:46,17508.0,False,41,441,610.95
490613,12/7/09 11:47,16768.0,True,17,96,224.98
490616,12/7/09 11:51,13984.0,True,6,128,214.79999999999998
490618,12/7/09 11:52,13984.0,True,2,22,44.7
490625,12/7/09 11:55,14543.0,True,7,108,362.6
490636,12/7/09 12:08,13564.0,True,44,164,425.09000000000003
490637,12/7/09 12:12,13495.0,True,11,236,452.15999999999997
490638,12/7/09 12:13,13190.0,True,4,58,147.1
490640,12/7/09 12:18,14408.0,True,8,156,321.00000000000006
490641,12/7/09 12:19,17707.0,True,2,60,51.0
490642,12/7/09 12:19,15358.0,True,24,315,446.4
490653,12/7/09 12:25,17044.0,True,11,396,990.48
490657,12/7/09 12:26,14471.0,True,27,119,208.82999999999998
490659,12/7/09 12:26,17850.0,True,16,112,380.84000000000003
490665,12/7/09 12:31,17436.0,True,3,30,76.5
490667,12/7/09 12:32,13234.0,True,50,121,238.85
490668,12/7/09 12:41,16525.0,True,6,199,312.33000000000004
490669,12/7/09 12:42,15716.0,True,30,68,214.17000000000002
490670,12/7/09 12:42,14574.0,True,11,63,143.70000000000002
490671,12/7/09 12:56,16684.0,True,1,144,488.16
490672,12/7/09 12:58,16684.0,True,2,504,660.96
490673,12/7/09 13:00,14540.0,True,7,62,156.5
490674,12/7/09 13:06,14307.0,True,14,106,242.1
490675,12/7/09 13:07,14695.0,True,16,218,696.5400000000001
490676,12/7/09 13:17,17850.0,True,17,122,451.44
490677,12/7/09 13:17,18219.0,True,10,100,151.72
490678,12/7/09 13:23,12747.0,True,12,93,380.65000000000003
490679,12/7/09 13:24,18162.0,True,47,335,379.16
490680,12/7/09 13:32,17441.0,True,21,245,293.35
490681,12/7/09 13:35,17988.0,True,44,65,164.75
490682,12/7/09 13:37,12600.0,False,5,68,285.9
490683,12/7/09 13:45,17865.0,True,15,304,413.00000000000006
490684,12/7/09 13:46,12523.0,False,4,62,74.56
490685,12/7/09 13:48,13206.0,True,90,1037,1066.82
490686,12/7/09 13:49,14512.0,True,9,106,153.28
490687,12/7/09 13:49,14911.0,False,40,325,924.95
490688,12/7/09 13:50,,True,1,270,0.0
490689,12/7/09 13:52,17865.0,True,18,133,307.90999999999997
490690,12/7/09 13:55,16353.0,True,3,58,207.9
490691,12/7/09 13:56,16353.0,True,1,72,306.0
490692,12/7/09 13:57,16018.0,True,20,203,195.78
490693,12/7/09 13:59,14670.0,True,56,97,190.47
490694,12/7/09 14:02,13089.0,True,22,408,1244.3200000000002
490695,12/7/09 14:10,14590.0,True,16,40,108.4
490697,12/7/09 14:27,17850.0,True,16,112,378.84000000000003
490698,12/7/09 14:31,,True,1,1,4.25
490699,12/7/09 14:34,,True,8,16,20.58
490703,12/7/09 14:44,13070.0,True,8,76,154.2
490704,12/7/09 14:52,17457.0,True,3,90,355.38
490705,12/7/09 14:56,12913.0,True,2,80,204.0
490706,12/7/09 14:58,17865.0,True,42,331,1088.63
490707,12/7/09 15:02,17865.0,True,16,70,45.9
490708,12/7/09 15:10,15421.0,True,13,95,241.05
490709,12/7/09 15:15,17884.0,True,60,127,198.98000000000002
490710,12/7/09 15:19,17990.0,True,5,84,332.70000000000005
490711,12/7/09 15:26,17841.0,True,73,148,448.96
490712,12/7/09 15:26,13148.0,True,20,100,331.40000000000003
490713,12/7/09 15:26,,True,1,-20,0.0
490714,12/7/09 15:27,17841.0,True,1,1,4.95
490715,12/7/09 15:27,,True,1,-30,0.0
490716,12/7/09 15:28,,True,1,6,0.0
490717,12/7/09 15:28,17364.0,True,43,209,449.95
490718,12/7/09 15:42,12443.0,False,21,182,485.31
490719,12/7/09 15:42,13042.0,True,76,442,668.1
490720,12/7/09 15:43,15694.0,True,5,85,357.87
490722,12/7/09 15:55,16717.0,True,25,217,386.39
490723,12/7/09 15:56,,True,1,1,7.95
490724,12/7/09 16:17,13767.0,True,12,306,716.04
490725,12/7/09 16:24,13694.0,True,4,308,343.44
490726,12/7/09 16:28,13694.0,True,3,288,561.5999999999999
490727,12/7/09 16:38,17231.0,True,40,147,285.35
490728,12/7/09 16:40,16702.0,True,27,198,221.52
490733,12/7/09 16:56,12540.0,False,7,71,412.6
490734,12/7/09 16:56,13267.0,True,9,105,306.55
490735,12/7/09 17:12,,True,1,-60,0.0
490736,12/7/09 17:13,,True,1,-200,0.0
490737,12/7/09 17:18,17270.0,True,15,264,389.62
490738,12/7/09 17:49,16436.0,True,1,10,25.5
490741,12/7/09 17:56,,True,546,1236,6370.46
490745,12/7/09 18:02,,True,507,1041,5201.38
490747,12/7/09 18:12,13393.0,True,2,3,8.92
490749,12/8/09 7:42,14113.0,True,10,268,580.6400000000001
490750,12/8/09 7:43,15369.0,True,3,192,312.96
490751,12/8/09 7:59,12358.0,False,17,309,1429.83
490752,12/8/09 8:38,18259.0,True,5,96,356.40000000000003
490753,12/8/09 8:48,17047.0,True,22,215,322.65
490754,12/8/09 9:19,14136.0,True,20,138,302.78000000000003
490755,12/8/09 9:24,16735.0,True,11,216,338.34000000000003
490757,12/8/09 9:35,14215.0,True,20,221,425.59000000000003
490758,12/8/09 9:38,,True,1,3000,0.0
490759,12/8/09 9:46,15971.0,True,1,48,182.88
490760,12/8/09 9:49,14295.0,True,1,1,10.0
490761,12/8/09 9:56,13382.0,True,16,123,255.04
490762,12/8/09 10:02,13025.0,True,13,241,323.39
490763,12/8/09 10:24,16013.0,True,1,400,1019.9999999999999
490764,12/8/09 10:41,14558.0,True,10,107,306.45
490765,12/8/09 10:59,,True,1,-31,0.0
490766,12/8/09 11:06,,True,1,-200,0.0
490767,12/8/09 11:07,18002.0,True,13,22,44.32
490769,12/8/09 11:13,16013.0,True,3,180,221.0
490770,12/8/09 11:13,17854.0,True,15,65,135.94
490782,12/8/09 11:22,15079.0,True,28,255,707.93
490785,12/8/09 11:23,16029.0,True,2,984,2590.7999999999997
490786,12/8/09 11:23,15079.0,True,3,36,30.599999999999998
490789,12/8/09 11:27,18271.0,True,9,89,192.54999999999998
490796,12/8/09 11:44,14290.0,True,26,273,870.63
490797,12/8/09 11:46,17268.0,True,8,90,155.7
490799,12/8/09 11:52,,True,4,9,28.75
490800,12/8/09 11:56,14735.0,True,1,12,7.800000000000001
490801,12/8/09 12:03,16029.0,True,2,400,660.0
490802,12/8/09 12:03,17067.0,True,1,10,19.5
490803,12/8/09 12:04,17067.0,True,6,148,207.32
490804,12/8/09 12:05,16560.0,True,33,319,487.09000000000003
490805,12/8/09 12:12,14861.0,True,12,94,215.0
490806,12/8/09 12:13,13485.0,True,2,13,39.400000000000006
490808,12/8/09 12:25,17371.0,True,25,91,134.04
490809,12/8/09 12:27,13408.0,True,3,48,159.0
490810,12/8/09 12:29,13408.0,True,3,128,259.92
490811,12/8/09 12:30,18145.0,True,17,246,309.7
490817,12/8/09 12:33,15311.0,True,56,762,1806.19
490823,12/8/09 12:34,14841.0,True,10,288,304.8
490834,12/8/09 12:38,16400.0,True,42,326,564.38
490836,12/8/09 12:39,17988.0,True,1,2,2.9
490838,12/8/09 12:41,17371.0,True,3,3,20.25
490846,12/8/09 12:46,17155.0,True,10,272,129.3
490847,12/8/09 12:46,15093.0,True,9,371,249.64
490851,12/8/09 12:48,13643.0,True,10,90,311.8
490855,12/8/09 12:49,13777.0,True,2,216,363.6
490863,12/8/09 12:51,17852.0,True,13,59,88.05
490871,12/8/09 12:54,15456.0,True,22,315,211.41
490881,12/8/09 12:58,16210.0,True,1,1,10.0
490893,12/8/09 13:02,13571.0,True,12,76,111.24000000000001
490899,12/8/09 13:04,16732.0,True,47,473,792.84
490905,12/8/09 13:08,16940.0,True,53,461,656.85
490917,12/8/09 13:14,15162.0,True,12,74,312.9
490920,12/8/09 13:19,18203.0,True,14,22,109.08
490921,12/8/09 13:24,16163.0,True,2,12,42.300000000000004
490922,12/8/09 13:25,14494.0,True,1,30,114.3
490924,12/8/09 13:27,17978.0,True,26,91,123.1
490925,12/8/09 13:28,13078.0,True,14,277,648.5
490926,12/8/09 13:38,15031.0,True,36,122,250.02
490927,12/8/09 13:41,17230.0,True,6,84,304.20000000000005
490928,12/8/09 13:41,14085.0,True,49,145,404.44
490930,12/8/09 13:43,13410.0,True,1,48,81.12
490932,12/8/09 13:44,14085.0,True,1,8,12.4
490933,12/8/09 13:46,14063.0,True,8,888,2452.56
490936,12/8/09 13:56,12785.0,False,19,172,366.9
490937,12/8/09 13:58,13081.0,True,75,1376,2285.58
490938,12/8/09 13:59,14605.0,True,33,139,215.3
490940,12/8/09 14:01,14605.0,True,1,1,0.95
490941,12/8/09 14:03,14527.0,True,61,190,644.52
490944,12/8/09 14:13,14285.0,True,2,48,151.2
490945,12/8/09 14:20,16892.0,True,15,21,97.55
490948,12/8/09 14:29,16805.0,True,1,1,15.0
490950,12/8/09 14:33,,True,1,1,6.35
490951,12/8/09 14:36,,True,4,4,11.8
490952,12/8/09 14:52,,True,1,1,0.85
490953,12/8/09 14:56,13204.0,True,57,428,966.6600000000001
490954,12/8/09 15:00,15924.0,True,15,103,102.82
490955,12/8/09 15:08,,True,2,2,8.7
490956,12/8/09 15:10,15413.0,True,6,1392,2442.7200000000003
490957,12/8/09 15:12,15823.0,True,153,1749,3796.37
490958,12/8/09 15:12,13576.0,True,6,120,328.8
490959,12/8/09 15:14,12682.0,False,16,138,507.9
490960,12/8/09 15:20,,True,1,1,9.95
490961,12/8/09 15:25,14108.0,True,10,174,194.75
490962,12/8/09 15:45,15061.0,True,4,430,683.14
490963,12/8/09 15:49,,True,442,884,4646.49
490964,12/8/09 16:09,14646.0,False,51,51,104.15
490966,12/8/09 16:20,17178.0,True,32,101,436.71
490968,12/8/09 16:21,13798.0,True,8,276,484.0
490971,12/8/09 16:23,18275.0,True,9,224,372.64
490972,12/8/09 16:40,14911.0,False,23,413,728.0500000000001
490975,12/8/09 16:41,,True,1,-126,0.0
490976,12/8/09 16:42,,True,1,-120,0.0
490978,12/8/09 16:43,17329.0,True,34,140,193.08
490981,12/8/09 16:56,13855.0,True,15,103,313.45
490982,12/8/09 16:57,17329.0,True,2,4,8.82
490984,12/8/09 17:04,15298.0,True,9,162,303.45
490989,12/8/09 17:08,15674.0,True,22,282,462.46
490990,12/8/09 17:10,14606.0,True,69,105,271.85
490992,12/8/09 17:13,14679.0,True,21,168,438.74
490998,12/8/09 17:24,16253.0,True,14,232,379.13
490999,12/8/09 17:26,13883.0,True,2,2,24.65
491006,12/8/09 17:41,13557.0,True,18,130,272.5
491007,12/8/09 17:44,16204.0,True,13,226,213.27
491008,12/8/09 17:51,15633.0,True,7,87,191.89000000000001
491009,12/8/09 18:06,15203.0,True,23,208,255.68
491010,12/8/09 18:07,15194.0,True,16,320,318.0
491011,12/8/09 18:18,16210.0,True,8,213,389.99
491014,12/8/09 18:30,13136.0,True,27,285,549.09
491024,12/8/09 19:00,17157.0,True,6,144,383.04
491025,12/8/09 19:02,17157.0,True,1,96,325.44
491026,12/8/09 19:02,15181.0,True,1,48,162.72
491033,12/8/09 19:16,17188.0,True,8,174,328.02000000000004
491034,12/9/09 7:01,13491.0,True,10,122,305.5
491035,12/9/09 8:58,13455.0,True,18,81,295.35
491038,12/9/09 9:34,13097.0,True,23,172,528.9
491039,12/9/09 9:36,15291.0,True,5,60,301.0
491041,12/9/09 9:42,,True,477,878,4475.84
491042,12/9/09 9:44,,True,3,3,14.65
491043,12/9/09 9:51,,True,482,919,4725.7699999999995
491044,12/9/09 9:56,13114.0,True,16,74,234.38
491045,12/9/09 10:02,12747.0,True,6,64,303.2
491046,12/9/09 10:03,,True,1,-100,0.0
491047,12/9/09 10:04,,True,1,-50,0.0
491048,12/9/09 10:25,13768.0,True,22,262,519.42
491049,12/9/09 10:41,14135.0,True,15,678,748.9
491050,12/9/09 10:46,12712.0,False,21,196,333.8
491051,12/9/09 10:46,14291.0,True,24,261,408.51
491053,12/9/09 10:47,,True,1,50,0.0
491054,12/9/09 10:48,13202.0,True,8,108,320.2
491055,12/9/09 10:48,14732.0,True,9,65,219.55
491056,12/9/09 11:01,17428.0,True,11,358,1007.74
491057,12/9/09 11:31,14239.0,True,5,28,77.8
491058,12/9/09 11:33,16945.0,True,13,193,307.95
491059,12/9/09 11:36,12487.0,False,2,174,285.29999999999995
491060,12/9/09 11:40,17929.0,True,2,72,392.40000000000003
491061,12/9/09 11:40,13672.0,True,12,81,233.53000000000003
491062,12/9/09 11:46,12948.0,True,3,80,124.0
491063,12/9/09 11:52,16771.0,True,8,46,203.3
491064,12/9/09 11:58,16782.0,True,50,69,185.9
491065,12/9/09 11:59,,True,1,-108,0.0
491066,12/9/09 12:17,,True,1,-67,0.0
491067,12/9/09 12:17,18051.0,True,4,338,333.3
491068,12/9/09 12:18,15768.0,True,51,267,700.4
491069,12/9/09 12:30,12921.0,True,19,418,521.0500000000001
491070,12/9/09 12:32,16912.0,True,9,68,383.8
491071,12/9/09 12:40,12924.0,True,5,106,194.10000000000002
491072,12/9/09 12:42,12924.0,True,5,5,15.45
491073,12/9/09 12:45,15403.0,True,5,324,95.75999999999999
491074,12/9/09 12:46,14173.0,True,1,8,23.6
491075,12/9/09 12:48,14211.0,True,8,112,187.8
491077,12/9/09 12:57,14593.0,True,67,164,433.05
491078,12/9/09 13:00,16802.0,True,21,137,259.11
491079,12/9/09 13:06,14295.0,True,17,171,588.85
491081,12/9/09 13:11,15302.0,True,15,102,308.0
491082,12/9/09 13:16,16709.0,True,40,545,1273.5
491083,12/9/09 13:22,17954.0,True,41,150,322.98
491085,12/9/09 13:25,13727.0,True,6,12,130.6
491086,12/9/09 13:26,15911.0,True,32,143,267.26
491087,12/9/09 13:29,,True,2,24,10.08
491088,12/9/09 13:30,,True,5,5,12.15
491089,12/9/09 13:31,14990.0,True,14,64,200.23999999999998
491090,12/9/09 13:34,13141.0,True,12,123,351.45
491091,12/9/09 13:34,16705.0,True,42,1544,3249.32
491092,12/9/09 13:44,13680.0,True,51,351,844.12
491093,12/9/09 13:49,12709.0,False,19,410,1445.56
491094,12/9/09 13:49,12709.0,False,1,1,216.0
491095,12/9/09 13:50,14171.0,True,6,44,135.0
491096,12/9/09 13:53,13983.0,True,9,85,175.95000000000002
491097,12/9/09 14:01,17296.0,True,33,216,338.13
491098,12/9/09 14:02,14080.0,True,23,67,179.78
491100,12/9/09 14:15,17631.0,True,4,14,63.5
491101,12/9/09 14:16,17449.0,True,39,218,298.68
491102,12/9/09 14:17,17184.0,True,3,15,50.55
491103,12/9/09 14:20,14107.0,True,9,174,163.26
491104,12/9/09 14:22,12917.0,True,7,322,1552.9
491105,12/9/09 14:25,16755.0,True,39,143,212.58
491106,12/9/09 14:29,,True,1,90,0.0
491107,12/9/09 14:29,,True,1,180,0.0
491108,12/9/09 14:29,,True,1,-360,0.0
491109,12/9/09 14:30,13825.0,True,22,104,143.36
491110,12/9/09 14:31,,True,2,6,1.2000000000000002
491111,12/9/09 14:38,15005.0,True,36,185,321.67
491112,12/9/09 14:44,13770.0,True,6,111,174.33
491113,12/9/09 14:48,14505.0,True,122,431,893.33
491114,12/9/09 14:54,,True,1,1,2.95
491115,12/9/09 14:55,,True,1,40,0.0
491116,12/9/09 14:55,15441.0,True,13,139,301.57
491117,12/9/09 14:59,,True,1,12,0.0
491118,12/9/09 15:03,16933.0,True,72,373,580.79
491119,12/9/09 15:03,,True,29,108,218.49999999999997
491120,12/9/09 15:05,,True,1,30,0.0
491122,12/9/09 15:16,13426.0,True,21,412,601.6
491123,12/9/09 15:20,17043.0,True,47,384,380.36
491124,12/9/09 15:26,13498.0,True,17,362,327.38
491125,12/9/09 15:28,15311.0,True,14,424,966.24
491126,12/9/09 15:36,16186.0,True,21,274,389.34000000000003
491127,12/9/09 16:00,18065.0,True,11,68,256.2
491128,12/9/09 16:00,,True,1,-20,0.0
491129,12/9/09 16:01,18065.0,True,2,12,50.699999999999996
491131,12/9/09 16:03,16395.0,True,1,2,1.7
491132,12/9/09 16:13,17880.0,True,7,72,171.6
491133,12/9/09 16:17,13848.0,True,1,1500,480.0
491134,12/9/09 16:22,,True,1,3,11.25
491135,12/9/09 16:23,,True,1,1,1.25
491136,12/9/09 16:24,16746.0,True,13,504,343.52
491137,12/9/09 16:25,,True,1,-8,0.0
491138,12/9/09 16:26,16168.0,True,4,75,179.85
491139,12/9/09 16:26,,True,11,11,28.85
491140,12/9/09 16:42,,True,1,65,0.0
491141,12/9/09 16:43,,True,1,-58,0.0
491142,12/9/09 16:44,,True,1,2,0.0
491143,12/9/09 16:50,16029.0,True,2,52,476.03999999999996
491144,12/9/09 17:10,15077.0,True,19,228,873.48
491145,12/9/09 17:13,13728.0,True,7,44,135.0
491146,12/9/09 17:26,15209.0,True,13,94,178.98000000000002
491147,12/9/09 17:27,14710.0,True,8,20,34.3
491148,12/10/09 7:43,15061.0,True,26,2604,3882.66
491149,12/10/09 8:29,15841.0,True,9,360,289.92
491150,12/10/09 8:30,16525.0,True,6,240,435.6
491151,12/10/09 9:25,14134.0,True,8,260,661.16
491152,12/10/09 9:42,15465.0,True,6,124,436.8
491153,12/10/09 9:44,16143.0,True,16,147,300.35
491154,12/10/09 9:44,17603.0,True,14,123,289.85
491155,12/10/09 9:49,,True,500,1037,5596.15
491158,12/10/09 10:17,15523.0,True,13,270,275.73
491159,12/10/09 10:27,15311.0,True,4,140,291.0
491160,12/10/09 10:29,14911.0,False,19,147,377.57
491161,12/10/09 10:32,14942.0,True,3,37,109.35
491163,12/10/09 10:42,13693.0,True,8,72,179.6
491164,12/10/09 10:47,15581.0,True,14,17,33.55
491165,12/10/09 10:57,14293.0,True,14,422,737.7
491167,12/10/09 11:09,,True,1,-45,0.0
491169,12/10/09 11:25,12417.0,False,1,10,8.5
491170,12/10/09 11:27,17861.0,True,35,415,328.99
491171,12/10/09 11:39,15039.0,True,21,55,203.85000000000002
491172,12/10/09 11:40,16843.0,True,10,450,730.59
491173,12/10/09 11:42,15858.0,True,27,151,248.49
491174,12/10/09 11:45,17388.0,True,1,216,228.96
491175,12/10/09 11:47,15085.0,True,9,169,347.54
491176,12/10/09 11:50,13091.0,True,1,1,1213.02
491177,12/10/09 11:51,15642.0,True,6,270,105.78000000000002
491178,12/10/09 11:55,14099.0,True,37,200,390.44
491179,12/10/09 11:58,,True,1,1,7.95
491180,12/10/09 12:03,15719.0,True,32,139,294.52000000000004
491181,12/10/09 12:08,15854.0,True,8,124,592.2
491182,12/10/09 12:10,13019.0,True,8,38,190.3
491183,12/10/09 12:10,12978.0,True,57,518,945.58
491184,12/10/09 12:10,17027.0,True,2,3,139.85000000000002
491185,12/10/09 12:21,17377.0,True,33,208,421.17
491186,12/10/09 12:21,15889.0,True,83,154,288.49
491187,12/10/09 12:28,16748.0,True,5,50,97.5
491188,12/10/09 12:30,17377.0,True,20,28,79.7
491189,12/10/09 12:32,14113.0,True,1,48,31.200000000000003
491191,12/10/09 12:42,16459.0,True,5,59,71.78999999999999
491192,12/10/09 12:44,14527.0,True,35,133,509.3
491193,12/10/09 12:44,13091.0,True,23,872,762.98
